GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
RDX,5962,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
RELA,5970,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.41,,21296072
RELL1,768211,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
RELN,5649,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.48,,21296072
REN2,19702,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.5,,21296072
RETREG1,54463,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
REX1BD,55049,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.14,,21296072
RFC2,5982,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
RFC4,5984,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
RFC5,5985,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
RFT1,91869,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.19,,21296072
RFTN1,23180,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
RFWD3,55159,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
RFXANK,8625,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
RGCC,28984,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
RGD1306474,362881,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.04,,21296072
RGL2,5863,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
RGMA,56963,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
RGN,9104,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
RGS2,5997,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.34,,21296072
RGS4,5999,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
RGS5,8490,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
RHAG,6005,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.23,,21296072
RHBDD2,57414,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
RHBDD3,25807,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.08,,21296072
RHBDF1,64285,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
RHBDF2,79651,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
RHEB,6009,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
RHOB,388,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.37,,21296072
RHOBTB1,9886,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
RHOBTB3,22836,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
RHOJ,57381,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
RHOT1,55288,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.08,,21296072
RHOXF2,84528,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.19,,21296072
RHOXF2B,727940,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.89,,21296072
RHPN1,114822,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.15,,21296072
RIBC1,158787,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.22,,21296072
RIDA,10247,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
RIF1,55183,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
RIGI,23586,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
RIMBP3,85376,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.27,,21296072
RIN2,54453,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
RING1,6015,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
RINT1,60561,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.15,,21296072
RIOK3,8780,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
RIOX2,84864,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
RIPOR2,9750,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
RIT1,6016,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
RITA1,84934,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.37,,21296072
RLF,6018,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
RMC1,29919,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.2,,21296072
RMDN1,51115,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
RMND5A,64795,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
RN7SK,125050,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.31,,21296072
RNA5S9,100169760,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.99,,21296072
RNASE4,6038,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
RNASEH1,246243,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
RNASEH2A,10535,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
RNASEH2B,79621,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
RNASEL,6041,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
RND3,390,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
RNF10,9921,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
RNF103,7844,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
RNF11,26994,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.02,,21296072
RNF111,54778,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.16,,21296072
RNF113A1,69942,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.7,,21296072
RNF115,27246,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
RNF125,54941,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
RNF126,55658,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.03,,21296072
RNF13,11342,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
RNF138,51444,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
RNF14,9604,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.87,,21296072
RNF141,50862,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
RNF144B,255488,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
RNF167,26001,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
RNF170,81790,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
RNF181,51255,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.03,,21296072
RNF19B,127544,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
RNF207,388591,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
RNF24,11237,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
RNF26,79102,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
RNF41,10193,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.16,,21296072
RNF44,22838,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
RNF5,6048,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.09,,21296072
RNF6,6049,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
RNF7,9616,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
RNPEPL1,57140,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
ROBO4,54538,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
ROCK1,6093,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
ROCK2,9475,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
ROMO1,140823,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
ROPN1L,83853,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.94,,21296072
RORA,6095,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.48,,21296072
RP2,6102,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
RPA3,6119,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
RPE,6120,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
RPGR,6103,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
RPH3AL,9501,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
RPIA,22934,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
RPL15,6138,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
RPL21,6144,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
RPL27,6155,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
RPL27A,6157,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
RPL35A,6165,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
RPL36AL,6166,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
RPL37A,6168,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
RPL39L,116832,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.11,,21296072
RPL7L1,285855,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
RPP25L,138716,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.04,,21296072
RPS10,6204,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
RPS11,6205,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
RPS19,6223,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
RPS6,6194,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.23,,21296072
RPS6KA1,6195,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
RPS6KA2,6196,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
RPS6KA3,6197,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
RPS6KA4,8986,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
RPS6KB1,6198,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.09,,21296072
RPS6KC1,26750,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
RRAGC,64121,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
RRAGD,58528,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
RRAS,6237,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
RRAS2,22800,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.6,,21296072
RRBP1,6238,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
RRM1,6240,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.45,,21296072
RRM2,6241,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.23,,21296072
RRP15,51018,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
RRP1B,23076,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
RRP7A,27341,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
RRP7BP,91695,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.7,,21296072
RRP9,9136,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
RRS1,23212,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
RSAD1,55316,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.09,,21296072
RSAD2,91543,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
RSPH1,89765,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
RT1-S3,294228,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
RTCA,8634,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
RTL8A,26071,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.09,,21296072
RTN1,6252,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
RTN3,10313,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
RTN4R,65078,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
RTN4RL1,146760,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
RTP3,83597,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
RTP4,64108,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
RUFY1,80230,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
RUNX1,861,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
RUNX2,860,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.16,,21296072
RUSC1-AS1,284618,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.61,,21296072
RUSC2,9853,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
RUSF1,64755,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.2,,21296072
RUVBL1,8607,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
RUVBL2,10856,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
RWDD1,51389,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.16,,21296072
RWDD2A,112611,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
RWDD2B,10069,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.12,,21296072
RXYLT1,10329,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
S100A1,6271,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
S100A11,6282,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.46,,21296072
S100A3,6274,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
S100A4,6275,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.36,,21296072
S100A6,6277,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.42,,21296072
S100A9,6280,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.28,,21296072
S100P,6286,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.57,,21296072
S1PR1,1901,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.49,,21296072
SAA,111345,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.11,,21296072
SAA3P,6290,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.53,,21296072
SACS,26278,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
SAE1,10055,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
SAFB,6294,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
SAMD11,148398,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
SAMD4A,23034,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
SAMD4B,55095,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
SAMD8,142891,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
SAMD9L,219285,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
SAMHD1,25939,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
SAP130,79595,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.1,,21296072
SAP30,8819,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
SAP30L,79685,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
SAR1B,51128,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
SARAF,51669,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
SARDH,1757,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
SARNP,84324,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
SARS1,6301,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
SART3,9733,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
SAS10,31447,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.74,,21296072
SASH1,23328,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
SAT1,6303,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.37,,21296072
SAT1A.1,565700,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.93,,21296072
SATB1,6304,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,5.16,,32226695
SAV1,60485,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.07,,21296072
SBSN,374897,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
SC5D,6309,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,9.49,,32226695
SC5D,6309,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,9.49,,21296072
SCAMP1,9522,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
SCARA3,51435,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
SCARB1,949,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.2,,21296072
SCCPDH,51097,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
SCD,6319,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.18,,21296072
SCD1,20249,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.18,,21296072
SCFD2,152579,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
SCHIP1,29970,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,5.34,,32226695
SCLY,51540,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
SCMH1,22955,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
SCN1B,6324,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
SCP2,6342,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.53,,21296072
SCPEP1,59342,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
SCRIB,23513,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
SCRN1,9805,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
SCTR,6344,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
SDC1,6382,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
SDC3,9672,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
SDC4,6385,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,4.88,,32226695
SDE2,163859,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
SDF2L1,23753,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
SDF4,51150,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
SDHAF3,57001,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
SDHC,6391,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
SDR39U1,56948,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.11,,21296072
SEC13,6396,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
SEC14L1,6397,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.87,,21296072
SEC23A,10484,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
SEC23B,10483,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.76,,21296072
SEC24B,10427,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
SEC24C,9632,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
SEC24D,9871,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
SEC31A,22872,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
